key,locale,text,context,variables,review_state,source_content_ids,release_marked
loc:later_han/locality/ap012/name,en-US,Chou,Later Han locality name; 犨縣; audited source cell AP12,,approved,locality:later_han/ap012,true
loc:later_han/locality/ap013/name,en-US,Duyang,Later Han locality name; 堵陽縣; audited source cell AP13,,approved,locality:later_han/ap013,true
loc:later_han/locality/ap014/name,en-US,Bowang,Later Han locality name; 博望縣; audited source cell AP14,,approved,locality:later_han/ap014,true
loc:later_han/locality/ap015/name,en-US,Wuyin,Later Han locality name; 舞陰邑; audited source cell AP15,,approved,locality:later_han/ap015,true
loc:later_han/locality/ap016/name,en-US,Biyang,Later Han locality name; 比陽縣; audited source cell AP16,,approved,locality:later_han/ap016,true
loc:later_han/locality/ap017/name,en-US,Fuyang,Later Han locality name; 復陽侯國; audited source cell AP17,,approved,locality:later_han/ap017,true
loc:later_han/locality/ap018/name,en-US,Pingshi,Later Han locality name; 平氏縣; audited source cell AP18,,approved,locality:later_han/ap018,true
loc:later_han/locality/ap019/name,en-US,Jiyang,Later Han locality name; 棘陽縣; audited source cell AP19,,approved,locality:later_han/ap019,true
loc:later_han/locality/ap020/name,en-US,Huyang,Later Han locality name; 湖陽邑; audited source cell AP20,,approved,locality:later_han/ap020,true
loc:later_han/locality/ap021/name,en-US,Sui,Later Han locality name; 隨縣; audited source cell AP21,,approved,locality:later_han/ap021,true
loc:later_han/locality/ap022/name,en-US,Yuyang,Later Han locality name; 育陽邑; audited source cell AP22,,approved,locality:later_han/ap022,true
loc:later_han/locality/ap023/name,en-US,Nieyang,Later Han locality name; 涅陽縣; audited source cell AP23,,approved,locality:later_han/ap023,true
loc:later_han/locality/ap024/name,en-US,Yin,Later Han locality name; 陰縣; audited source cell AP24,,approved,locality:later_han/ap024,true
loc:later_han/locality/ap025/name,en-US,Zan,Later Han locality name; 酇縣; audited source cell AP25,,approved,locality:later_han/ap025,true
loc:later_han/locality/ap026/name,en-US,Deng,Later Han locality name; 鄧縣; audited source cell AP26,,approved,locality:later_han/ap026,true
loc:later_han/locality/ap027/name,en-US,Shandou,Later Han locality name; 山都侯國; audited source cell AP27,,approved,locality:later_han/ap027,true
loc:later_han/locality/ap028/name,en-US,Li,Later Han locality name; 酈侯國; audited source cell AP28,,approved,locality:later_han/ap028,true
loc:later_han/locality/ap029/name,en-US,Rang,Later Han locality name; 穰縣; audited source cell AP29,,approved,locality:later_han/ap029,true
loc:later_han/locality/ap030/name,en-US,Chaoyang,Later Han locality name; 朝陽縣; audited source cell AP30,,approved,locality:later_han/ap030,true
loc:later_han/locality/ap031/name,en-US,Caiyang,Later Han locality name; 蔡陽侯國; audited source cell AP31,,approved,locality:later_han/ap031,true
loc:later_han/locality/ap032/name,en-US,Anzhong,Later Han locality name; 安眾侯國; audited source cell AP32,,approved,locality:later_han/ap032,true
loc:later_han/locality/ap033/name,en-US,Zhuyang,Later Han locality name; 筑陽侯國; audited source cell AP33,,approved,locality:later_han/ap033,true
loc:later_han/locality/ap034/name,en-US,Wudang,Later Han locality name; 武當縣; audited source cell AP34,,approved,locality:later_han/ap034,true
loc:later_han/locality/ap035/name,en-US,Shunyang,Later Han locality name; 順陽侯國; audited source cell AP35,,approved,locality:later_han/ap035,true
loc:later_han/locality/ap036/name,en-US,Chengdou,Later Han locality name; 成都縣; audited source cell AP36,,approved,locality:later_han/ap036,true
loc:later_han/locality/ap037/name,en-US,Xiangxiang,Later Han locality name; 襄鄉縣; audited source cell AP37,,approved,locality:later_han/ap037,true
loc:later_han/locality/ap038/name,en-US,Nanxiang,Later Han locality name; 南鄉縣; audited source cell AP38,,approved,locality:later_han/ap038,true
loc:later_han/locality/ap039/name,en-US,Danshui,Later Han locality name; 丹水縣; audited source cell AP39,,approved,locality:later_han/ap039,true
loc:later_han/locality/ap040/name,en-US,Xi,Later Han locality name; 析縣; audited source cell AP40,,approved,locality:later_han/ap040,true
loc:later_han/locality/aq004/name,en-US,Jiangling,Later Han locality name; 江陵縣; audited source cell AQ4,,approved,locality:later_han/aq004,true
loc:later_han/locality/aq005/name,en-US,Wu,Later Han locality name; 巫縣; audited source cell AQ5,,approved,locality:later_han/aq005,true
loc:later_han/locality/aq006/name,en-US,Zigui,Later Han locality name; 秭歸縣; audited source cell AQ6,,approved,locality:later_han/aq006,true
loc:later_han/locality/aq007/name,en-US,Zhonglu,Later Han locality name; 中盧侯國; audited source cell AQ7,,approved,locality:later_han/aq007,true
loc:later_han/locality/aq008/name,en-US,Bian,Later Han locality name; 編縣; audited source cell AQ8,,approved,locality:later_han/aq008,true
loc:later_han/locality/aq009/name,en-US,Dangyang,Later Han locality name; 當陽縣; audited source cell AQ9,,approved,locality:later_han/aq009,true
loc:later_han/locality/aq010/name,en-US,Huarong,Later Han locality name; 華容侯國; audited source cell AQ10,,approved,locality:later_han/aq010,true
loc:later_han/locality/aq011/name,en-US,Xiangyang,Later Han locality name; 襄陽縣; audited source cell AQ11,,approved,locality:later_han/aq011,true
loc:later_han/locality/aq012/name,en-US,Qi,Later Han locality name; 邔侯國; audited source cell AQ12,,approved,locality:later_han/aq012,true
loc:later_han/locality/aq013/name,en-US,Yicheng,Later Han locality name; 宜城侯國; audited source cell AQ13,,approved,locality:later_han/aq013,true
loc:later_han/locality/aq014/name,en-US,Ruo,Later Han locality name; 鄀侯國; audited source cell AQ14,,approved,locality:later_han/aq014,true
loc:later_han/locality/aq015/name,en-US,Linju,Later Han locality name; 臨沮侯國; audited source cell AQ15,,approved,locality:later_han/aq015,true
loc:later_han/locality/aq016/name,en-US,Zhijiang,Later Han locality name; 枝江侯國; audited source cell AQ16,,approved,locality:later_han/aq016,true
loc:later_han/locality/aq017/name,en-US,Yidao,Later Han locality name; 夷道縣; audited source cell AQ17,,approved,locality:later_han/aq017,true
loc:later_han/locality/aq018/name,en-US,Yiling,Later Han locality name; 夷陵縣; audited source cell AQ18,,approved,locality:later_han/aq018,true
loc:later_han/locality/aq019/name,en-US,Zhouling,Later Han locality name; 州陵縣; audited source cell AQ19,,approved,locality:later_han/aq019,true
loc:later_han/locality/aq020/name,en-US,Henshan,Later Han locality name; 很山縣; audited source cell AQ20,,approved,locality:later_han/aq020,true
loc:later_han/locality/ar004/name,en-US,Xiling,Later Han locality name; 西陵縣; audited source cell AR4,,approved,locality:later_han/ar004,true
loc:later_han/locality/ar005/name,en-US,Xiyang,Later Han locality name; 西陽縣; audited source cell AR5,,approved,locality:later_han/ar005,true
loc:later_han/locality/ar006/name,en-US,Dai,Later Han locality name; 軑侯國; audited source cell AR6,,approved,locality:later_han/ar006,true
loc:later_han/locality/ar007/name,en-US,Meng,Later Han locality name; 鄳縣; audited source cell AR7,,approved,locality:later_han/ar007,true
loc:later_han/locality/ar008/name,en-US,Jingling,Later Han locality name; 竟陵侯國; audited source cell AR8,,approved,locality:later_han/ar008,true
loc:later_han/locality/ar009/name,en-US,Yundu,Later Han locality name; 雲杜縣; audited source cell AR9,,approved,locality:later_han/ar009,true
loc:later_han/locality/ar010/name,en-US,Shaxian,Later Han locality name; 沙羡縣; audited source cell AR10,,approved,locality:later_han/ar010,true
loc:later_han/locality/ar011/name,en-US,Zhu,Later Han locality name; 邾縣; audited source cell AR11,,approved,locality:later_han/ar011,true
loc:later_han/locality/ar012/name,en-US,Xiazhi,Later Han locality name; 下雉縣; audited source cell AR12,,approved,locality:later_han/ar012,true
loc:later_han/locality/ar013/name,en-US,Qichun,Later Han locality name; 蘄春侯國; audited source cell AR13,,approved,locality:later_han/ar013,true
loc:later_han/locality/ar014/name,en-US,E,Later Han locality name; 鄂縣; audited source cell AR14,,approved,locality:later_han/ar014,true
loc:later_han/locality/ar015/name,en-US,Pingchun,Later Han locality name; 平春侯國; audited source cell AR15,,approved,locality:later_han/ar015,true
loc:later_han/locality/ar016/name,en-US,Nanxinshi,Later Han locality name; 南新市侯國; audited source cell AR16,,approved,locality:later_han/ar016,true
loc:later_han/locality/ar017/name,en-US,Anlu,Later Han locality name; 安陸縣; audited source cell AR17,,approved,locality:later_han/ar017,true
loc:later_han/locality/as004/name,en-US,Quanling,Later Han locality name; 泉陵縣; audited source cell AS4,,approved,locality:later_han/as004,true
loc:later_han/locality/as005/name,en-US,Lingling,Later Han locality name; 零陵縣; audited source cell AS5,,approved,locality:later_han/as005,true
loc:later_han/locality/as006/name,en-US,Yingdao,Later Han locality name; 營道縣; audited source cell AS6,,approved,locality:later_han/as006,true
loc:later_han/locality/as007/name,en-US,Yingpu,Later Han locality name; 營浦縣; audited source cell AS7,,approved,locality:later_han/as007,true
loc:later_han/locality/as008/name,en-US,Lingdao,Later Han locality name; 泠道縣; audited source cell AS8,,approved,locality:later_han/as008,true
loc:later_han/locality/as009/name,en-US,Taoyang,Later Han locality name; 洮陽縣; audited source cell AS9,,approved,locality:later_han/as009,true
loc:later_han/locality/as010/name,en-US,Douliang,Later Han locality name; 都梁縣; audited source cell AS10,,approved,locality:later_han/as010,true
loc:later_han/locality/as011/name,en-US,Fuyi,Later Han locality name; 夫夷侯國; audited source cell AS11,,approved,locality:later_han/as011,true
loc:later_han/locality/as012/name,en-US,Shian,Later Han locality name; 始安侯國; audited source cell AS12,,approved,locality:later_han/as012,true
loc:later_han/locality/as013/name,en-US,Zhongan,Later Han locality name; 重安侯國; audited source cell AS13,,approved,locality:later_han/as013,true
loc:later_han/locality/as014/name,en-US,Xiangxiang,Later Han locality name; 湘鄉縣; audited source cell AS14,,approved,locality:later_han/as014,true
loc:later_han/locality/as015/name,en-US,Zhaoyang,Later Han locality name; 昭陽侯國; audited source cell AS15,,approved,locality:later_han/as015,true
loc:later_han/locality/as016/name,en-US,Zhengyang,Later Han locality name; 烝陽侯國; audited source cell AS16,,approved,locality:later_han/as016,true
loc:later_han/locality/at004/name,en-US,Chen,Later Han locality name; 郴縣; audited source cell AT4,,approved,locality:later_han/at004,true
loc:later_han/locality/at005/name,en-US,Bian,Later Han locality name; 便縣; audited source cell AT5,,approved,locality:later_han/at005,true
loc:later_han/locality/at006/name,en-US,Leiyang,Later Han locality name; 耒陽縣; audited source cell AT6,,approved,locality:later_han/at006,true
loc:later_han/locality/at007/name,en-US,Yinshan,Later Han locality name; 陰山縣; audited source cell AT7,,approved,locality:later_han/at007,true
loc:later_han/locality/at008/name,en-US,Nanping,Later Han locality name; 南平縣; audited source cell AT8,,approved,locality:later_han/at008,true
loc:later_han/locality/at009/name,en-US,Linwu,Later Han locality name; 臨武縣; audited source cell AT9,,approved,locality:later_han/at009,true
loc:later_han/locality/at010/name,en-US,Guiyang,Later Han locality name; 桂陽縣; audited source cell AT10,,approved,locality:later_han/at010,true
loc:later_han/locality/at011/name,en-US,Hankuang,Later Han locality name; 含洭縣; audited source cell AT11,,approved,locality:later_han/at011,true
loc:later_han/locality/at012/name,en-US,Chengyang,Later Han locality name; 湞陽縣; audited source cell AT12,,approved,locality:later_han/at012,true
loc:later_han/locality/at013/name,en-US,Qujiang,Later Han locality name; 曲江縣; audited source cell AT13,,approved,locality:later_han/at013,true
loc:later_han/locality/at014/name,en-US,Hanning,Later Han locality name; 漢寧縣; audited source cell AT14,,approved,locality:later_han/at014,true
loc:later_han/locality/au004/name,en-US,Linyuan,Later Han locality name; 臨沅縣; audited source cell AU4,,approved,locality:later_han/au004,true
loc:later_han/locality/au005/name,en-US,Hanshou,Later Han locality name; 漢壽縣; audited source cell AU5,,approved,locality:later_han/au005,true
loc:later_han/locality/au006/name,en-US,Chanling,Later Han locality name; 孱陵縣; audited source cell AU6,,approved,locality:later_han/au006,true
loc:later_han/locality/au007/name,en-US,Lingyang,Later Han locality name; 零陽縣; audited source cell AU7,,approved,locality:later_han/au007,true
loc:later_han/locality/au008/name,en-US,Chong,Later Han locality name; 充縣; audited source cell AU8,,approved,locality:later_han/au008,true
loc:later_han/locality/au009/name,en-US,Yuanling,Later Han locality name; 沅陵縣; audited source cell AU9,,approved,locality:later_han/au009,true
loc:later_han/locality/au010/name,en-US,Chenyang,Later Han locality name; 辰陽縣; audited source cell AU10,,approved,locality:later_han/au010,true
loc:later_han/locality/au011/name,en-US,Youyang,Later Han locality name; 酉陽縣; audited source cell AU11,,approved,locality:later_han/au011,true
loc:later_han/locality/au012/name,en-US,Qianling,Later Han locality name; 遷陵縣; audited source cell AU12,,approved,locality:later_han/au012,true
loc:later_han/locality/au013/name,en-US,Xincheng,Later Han locality name; 鐔成縣; audited source cell AU13,,approved,locality:later_han/au013,true
loc:later_han/locality/au014/name,en-US,Yuannan,Later Han locality name; 沅南縣; audited source cell AU14,,approved,locality:later_han/au014,true
loc:later_han/locality/au015/name,en-US,Zuotang,Later Han locality name; 作唐縣; audited source cell AU15,,approved,locality:later_han/au015,true
loc:later_han/locality/av004/name,en-US,Linxiang,Later Han locality name; 臨湘縣; audited source cell AV4,,approved,locality:later_han/av004,true
loc:later_han/locality/av005/name,en-US,You,Later Han locality name; 攸縣; audited source cell AV5,,approved,locality:later_han/av005,true
loc:later_han/locality/av006/name,en-US,Tuling,Later Han locality name; 荼陵縣; audited source cell AV6,,approved,locality:later_han/av006,true
loc:later_han/locality/av007/name,en-US,Ancheng,Later Han locality name; 安城縣; audited source cell AV7,,approved,locality:later_han/av007,true
loc:later_han/locality/av008/name,en-US,Ling,Later Han locality name; 酃縣; audited source cell AV8,,approved,locality:later_han/av008,true
loc:later_han/locality/av009/name,en-US,Xiangnan,Later Han locality name; 湘南侯國; audited source cell AV9,,approved,locality:later_han/av009,true
loc:later_han/locality/av010/name,en-US,Liandao,Later Han locality name; 連道縣; audited source cell AV10,,approved,locality:later_han/av010,true
loc:later_han/locality/av011/name,en-US,Zhaoling,Later Han locality name; 昭陵縣; audited source cell AV11,,approved,locality:later_han/av011,true
loc:later_han/locality/av012/name,en-US,Yiyang,Later Han locality name; 益陽縣; audited source cell AV12,,approved,locality:later_han/av012,true
loc:later_han/locality/av013/name,en-US,Xiajuan,Later Han locality name; 下雋縣; audited source cell AV13,,approved,locality:later_han/av013,true
loc:later_han/locality/av014/name,en-US,Luo,Later Han locality name; 羅縣; audited source cell AV14,,approved,locality:later_han/av014,true
loc:later_han/locality/av015/name,en-US,Liling,Later Han locality name; 醴陵縣; audited source cell AV15,,approved,locality:later_han/av015,true
loc:later_han/locality/av016/name,en-US,Rongling,Later Han locality name; 容陵縣; audited source cell AV16,,approved,locality:later_han/av016,true
loc:later_han/locality/aw004/name,en-US,Yinling,Later Han locality name; 陰陵縣; audited source cell AW4,,approved,locality:later_han/aw004,true
loc:later_han/locality/aw005/name,en-US,Shouchun,Later Han locality name; 壽春縣; audited source cell AW5,,approved,locality:later_han/aw005,true
loc:later_han/locality/aw006/name,en-US,Junqiu,Later Han locality name; 浚遒縣; audited source cell AW6,,approved,locality:later_han/aw006,true
loc:later_han/locality/aw007/name,en-US,Chengde,Later Han locality name; 成德縣; audited source cell AW7,,approved,locality:later_han/aw007,true
loc:later_han/locality/aw008/name,en-US,Xiquyang,Later Han locality name; 西曲陽縣; audited source cell AW8,,approved,locality:later_han/aw008,true
loc:later_han/locality/aw009/name,en-US,Hefei,Later Han locality name; 合肥侯國; audited source cell AW9,,approved,locality:later_han/aw009,true
loc:later_han/locality/aw010/name,en-US,Liyang,Later Han locality name; 歷陽侯國; audited source cell AW10,,approved,locality:later_han/aw010,true
loc:later_han/locality/aw011/name,en-US,Dangtu,Later Han locality name; 當塗縣; audited source cell AW11,,approved,locality:later_han/aw011,true
loc:later_han/locality/aw012/name,en-US,Quanjiao,Later Han locality name; 全椒縣; audited source cell AW12,,approved,locality:later_han/aw012,true
loc:later_han/locality/aw013/name,en-US,Zhongli,Later Han locality name; 鍾離侯國; audited source cell AW13,,approved,locality:later_han/aw013,true
loc:later_han/locality/aw014/name,en-US,Fuling,Later Han locality name; 阜陵縣; audited source cell AW14,,approved,locality:later_han/aw014,true
loc:later_han/locality/aw015/name,en-US,Xiacai,Later Han locality name; 下蔡縣; audited source cell AW15,,approved,locality:later_han/aw015,true
loc:later_han/locality/aw016/name,en-US,Pinga,Later Han locality name; 平阿縣; audited source cell AW16,,approved,locality:later_han/aw016,true
loc:later_han/locality/aw017/name,en-US,Yicheng,Later Han locality name; 義成縣; audited source cell AW17,,approved,locality:later_han/aw017,true
loc:later_han/locality/ax004/name,en-US,Wanling,Later Han locality name; 宛陵縣; audited source cell AX4,,approved,locality:later_han/ax004,true
loc:later_han/locality/ax005/name,en-US,Liyang,Later Han locality name; 溧陽縣; audited source cell AX5,,approved,locality:later_han/ax005,true
loc:later_han/locality/ax006/name,en-US,Danyang,Later Han locality name; 丹陽縣; audited source cell AX6,,approved,locality:later_han/ax006,true
loc:later_han/locality/ax007/name,en-US,Guzhang,Later Han locality name; 故鄣縣; audited source cell AX7,,approved,locality:later_han/ax007,true
loc:later_han/locality/ax008/name,en-US,Yuqian,Later Han locality name; 於潛縣; audited source cell AX8,,approved,locality:later_han/ax008,true
loc:later_han/locality/ax009/name,en-US,Jing,Later Han locality name; 涇縣; audited source cell AX9,,approved,locality:later_han/ax009,true
loc:later_han/locality/ax010/name,en-US,She,Later Han locality name; 歙縣; audited source cell AX10,,approved,locality:later_han/ax010,true
loc:later_han/locality/ax011/name,en-US,You,Later Han locality name; 黝縣; audited source cell AX11,,approved,locality:later_han/ax011,true
loc:later_han/locality/ax012/name,en-US,Lingyang,Later Han locality name; 陵陽縣; audited source cell AX12,,approved,locality:later_han/ax012,true
loc:later_han/locality/ax013/name,en-US,Wuhu,Later Han locality name; 蕪湖縣; audited source cell AX13,,approved,locality:later_han/ax013,true
loc:later_han/locality/ax014/name,en-US,Moling,Later Han locality name; 秣陵縣; audited source cell AX14,,approved,locality:later_han/ax014,true
loc:later_han/locality/ax015/name,en-US,Hushu,Later Han locality name; 湖熟侯國; audited source cell AX15,,approved,locality:later_han/ax015,true
loc:later_han/locality/ax016/name,en-US,Jurong,Later Han locality name; 句容縣; audited source cell AX16,,approved,locality:later_han/ax016,true
loc:later_han/locality/ax017/name,en-US,Jiangcheng,Later Han locality name; 江乘縣; audited source cell AX17,,approved,locality:later_han/ax017,true
loc:later_han/locality/ax018/name,en-US,Chungu,Later Han locality name; 春穀縣; audited source cell AX18,,approved,locality:later_han/ax018,true
loc:later_han/locality/ax019/name,en-US,Shicheng,Later Han locality name; 石城縣; audited source cell AX19,,approved,locality:later_han/ax019,true
loc:later_han/locality/ay004/name,en-US,Shu,Later Han locality name; 舒縣; audited source cell AY4,,approved,locality:later_han/ay004,true
loc:later_han/locality/ay005/name,en-US,Yulou,Later Han locality name; 雩婁侯國; audited source cell AY5,,approved,locality:later_han/ay005,true
loc:later_han/locality/ay006/name,en-US,Xunyang,Later Han locality name; 尋陽縣; audited source cell AY6,,approved,locality:later_han/ay006,true
loc:later_han/locality/ay007/name,en-US,Qian,Later Han locality name; 潛縣; audited source cell AY7,,approved,locality:later_han/ay007,true
loc:later_han/locality/ay008/name,en-US,Linhu,Later Han locality name; 臨湖侯國; audited source cell AY8,,approved,locality:later_han/ay008,true
loc:later_han/locality/ay009/name,en-US,Longshu,Later Han locality name; 龍舒侯國; audited source cell AY9,,approved,locality:later_han/ay009,true
loc:later_han/locality/ay010/name,en-US,Xiangan,Later Han locality name; 襄安縣; audited source cell AY10,,approved,locality:later_han/ay010,true
loc:later_han/locality/ay011/name,en-US,Wan,Later Han locality name; 晥縣; audited source cell AY11,,approved,locality:later_han/ay011,true
loc:later_han/locality/ay012/name,en-US,Juchao,Later Han locality name; 居巢侯國; audited source cell AY12,,approved,locality:later_han/ay012,true
loc:later_han/locality/ay013/name,en-US,Liuan,Later Han locality name; 六安國; audited source cell AY13,,approved,locality:later_han/ay013,true
loc:later_han/locality/ay014/name,en-US,Liao,Later Han locality name; 蓼侯國; audited source cell AY14,,approved,locality:later_han/ay014,true
loc:later_han/locality/ay015/name,en-US,Anfeng,Later Han locality name; 安豐縣; audited source cell AY15,,approved,locality:later_han/ay015,true
loc:later_han/locality/ay016/name,en-US,Yangquan,Later Han locality name; 陽泉侯國; audited source cell AY16,,approved,locality:later_han/ay016,true
loc:later_han/locality/ay017/name,en-US,Anfeng,Later Han locality name; 安風侯國; audited source cell AY17,,approved,locality:later_han/ay017,true
loc:later_han/locality/az004/name,en-US,Shanyin,Later Han locality name; 山陰縣; audited source cell AZ4,,approved,locality:later_han/az004,true
loc:later_han/locality/az005/name,en-US,Mao,Later Han locality name; 鄮縣; audited source cell AZ5,,approved,locality:later_han/az005,true
loc:later_han/locality/az006/name,en-US,Wushang,Later Han locality name; 烏傷縣; audited source cell AZ6,,approved,locality:later_han/az006,true
loc:later_han/locality/az007/name,en-US,Zhuji,Later Han locality name; 諸暨縣; audited source cell AZ7,,approved,locality:later_han/az007,true
loc:later_han/locality/az008/name,en-US,Yuji,Later Han locality name; 餘暨縣; audited source cell AZ8,,approved,locality:later_han/az008,true
loc:later_han/locality/az009/name,en-US,Taimo,Later Han locality name; 太末縣; audited source cell AZ9,,approved,locality:later_han/az009,true
loc:later_han/locality/az010/name,en-US,Shangyu,Later Han locality name; 上虞縣; audited source cell AZ10,,approved,locality:later_han/az010,true
loc:later_han/locality/az011/name,en-US,Shan,Later Han locality name; 剡縣; audited source cell AZ11,,approved,locality:later_han/az011,true
loc:later_han/locality/az012/name,en-US,Yuyao,Later Han locality name; 餘姚縣; audited source cell AZ12,,approved,locality:later_han/az012,true
loc:later_han/locality/az013/name,en-US,Juzhang,Later Han locality name; 句章縣; audited source cell AZ13,,approved,locality:later_han/az013,true
loc:later_han/locality/az014/name,en-US,Yin,Later Han locality name; 鄞縣; audited source cell AZ14,,approved,locality:later_han/az014,true
loc:later_han/locality/az015/name,en-US,Zhangan,Later Han locality name; 章安縣; audited source cell AZ15,,approved,locality:later_han/az015,true
loc:later_han/locality/az016/name,en-US,Yongning,Later Han locality name; 永寧縣; audited source cell AZ16,,approved,locality:later_han/az016,true
loc:later_han/locality/az017/name,en-US,Dongbu,Later Han locality name; 東部侯國; audited source cell AZ17,,approved,locality:later_han/az017,true
loc:later_han/locality/ba004/name,en-US,Wu,Later Han locality name; 吳縣; audited source cell BA4,,approved,locality:later_han/ba004,true
loc:later_han/locality/ba005/name,en-US,Haiyan,Later Han locality name; 海鹽縣; audited source cell BA5,,approved,locality:later_han/ba005,true
loc:later_han/locality/ba006/name,en-US,Wucheng,Later Han locality name; 烏程縣; audited source cell BA6,,approved,locality:later_han/ba006,true
loc:later_han/locality/ba007/name,en-US,Yuhang,Later Han locality name; 餘杭縣; audited source cell BA7,,approved,locality:later_han/ba007,true
loc:later_han/locality/ba008/name,en-US,Piling,Later Han locality name; 毗陵縣; audited source cell BA8,,approved,locality:later_han/ba008,true
loc:later_han/locality/ba009/name,en-US,Dantu,Later Han locality name; 丹徒縣; audited source cell BA9,,approved,locality:later_han/ba009,true
loc:later_han/locality/ba010/name,en-US,Qua,Later Han locality name; 曲阿縣; audited source cell BA10,,approved,locality:later_han/ba010,true
loc:later_han/locality/ba011/name,en-US,Youquan,Later Han locality name; 由拳縣; audited source cell BA11,,approved,locality:later_han/ba011,true
loc:later_han/locality/ba012/name,en-US,An,Later Han locality name; 安縣; audited source cell BA12,,approved,locality:later_han/ba012,true
loc:later_han/locality/ba013/name,en-US,Fuchun,Later Han locality name; 富春縣; audited source cell BA13,,approved,locality:later_han/ba013,true
loc:later_han/locality/ba014/name,en-US,Yangxian,Later Han locality name; 陽羨邑; audited source cell BA14,,approved,locality:later_han/ba014,true
loc:later_han/locality/ba015/name,en-US,Wuxi,Later Han locality name; 無錫侯國; audited source cell BA15,,approved,locality:later_han/ba015,true
loc:later_han/locality/ba016/name,en-US,Lou,Later Han locality name; 婁縣; audited source cell BA16,,approved,locality:later_han/ba016,true
loc:later_han/locality/bb004/name,en-US,Nanchang,Later Han locality name; 南昌縣; audited source cell BB4,,approved,locality:later_han/bb004,true
loc:later_han/locality/bb005/name,en-US,Jiancheng,Later Han locality name; 建城縣; audited source cell BB5,,approved,locality:later_han/bb005,true
loc:later_han/locality/bb006/name,en-US,Xingan,Later Han locality name; 新淦縣; audited source cell BB6,,approved,locality:later_han/bb006,true
loc:later_han/locality/bb007/name,en-US,Yichun,Later Han locality name; 宜春縣; audited source cell BB7,,approved,locality:later_han/bb007,true
loc:later_han/locality/bb008/name,en-US,Luling,Later Han locality name; 廬陵縣; audited source cell BB8,,approved,locality:later_han/bb008,true
loc:later_han/locality/bb009/name,en-US,Gan,Later Han locality name; 贛縣; audited source cell BB9,,approved,locality:later_han/bb009,true
loc:later_han/locality/bb010/name,en-US,Yudou,Later Han locality name; 雩都縣; audited source cell BB10,,approved,locality:later_han/bb010,true
loc:later_han/locality/bb011/name,en-US,Nanye,Later Han locality name; 南野縣; audited source cell BB11,,approved,locality:later_han/bb011,true
loc:later_han/locality/bb012/name,en-US,Nancheng,Later Han locality name; 南城縣; audited source cell BB12,,approved,locality:later_han/bb012,true
loc:later_han/locality/bb013/name,en-US,Poyang,Later Han locality name; 鄱陽縣; audited source cell BB13,,approved,locality:later_han/bb013,true
loc:later_han/locality/bb014/name,en-US,Liling,Later Han locality name; 歷陵縣; audited source cell BB14,,approved,locality:later_han/bb014,true
loc:later_han/locality/bb015/name,en-US,Yuhan,Later Han locality name; 餘汗縣; audited source cell BB15,,approved,locality:later_han/bb015,false
loc:later_han/locality/bb016/name,en-US,Qiaoyang,Later Han locality name; 鄡陽縣; audited source cell BB16,,approved,locality:later_han/bb016,true
loc:later_han/locality/bb017/name,en-US,Pengze,Later Han locality name; 彭澤縣; audited source cell BB17,,approved,locality:later_han/bb017,true
loc:later_han/locality/bb018/name,en-US,Chaisang,Later Han locality name; 柴桑縣; audited source cell BB18,,approved,locality:later_han/bb018,true
loc:later_han/locality/bb019/name,en-US,Ai,Later Han locality name; 艾縣; audited source cell BB19,,approved,locality:later_han/bb019,true
loc:later_han/locality/bb020/name,en-US,Haihun,Later Han locality name; 海昏侯國; audited source cell BB20,,approved,locality:later_han/bb020,true
loc:later_han/locality/bb021/name,en-US,Pingdou,Later Han locality name; 平都侯國; audited source cell BB21,,approved,locality:later_han/bb021,true
loc:later_han/locality/bb022/name,en-US,Shiyang,Later Han locality name; 石陽縣; audited source cell BB22,,approved,locality:later_han/bb022,true
loc:later_han/locality/bb023/name,en-US,Linru,Later Han locality name; 臨汝縣; audited source cell BB23,,approved,locality:later_han/bb023,true
loc:later_han/locality/bb024/name,en-US,Jianchang,Later Han locality name; 建昌縣; audited source cell BB24,,approved,locality:later_han/bb024,true
loc:later_han/locality/bc004/name,en-US,Nanzheng,Later Han locality name; 南鄭縣; audited source cell BC4,,approved,locality:later_han/bc004,true
loc:later_han/locality/bc005/name,en-US,Chenggu,Later Han locality name; 成固縣; audited source cell BC5,,approved,locality:later_han/bc005,true
loc:later_han/locality/bc006/name,en-US,Xicheng,Later Han locality name; 西城縣; audited source cell BC6,,approved,locality:later_han/bc006,true
loc:later_han/locality/bc007/name,en-US,Baozhong,Later Han locality name; 褒中縣; audited source cell BC7,,approved,locality:later_han/bc007,true
loc:later_han/locality/bc008/name,en-US,Mianyang,Later Han locality name; 沔陽縣; audited source cell BC8,,approved,locality:later_han/bc008,true
loc:later_han/locality/bc009/name,en-US,Anyang,Later Han locality name; 安陽縣; audited source cell BC9,,approved,locality:later_han/bc009,true
loc:later_han/locality/bc010/name,en-US,Xi,Later Han locality name; 錫縣; audited source cell BC10,,approved,locality:later_han/bc010,true
loc:later_han/locality/bc011/name,en-US,Shangyong,Later Han locality name; 上庸縣; audited source cell BC11,,approved,locality:later_han/bc011,true
loc:later_han/locality/bc012/name,en-US,Fangling,Later Han locality name; 房陵縣; audited source cell BC12,,approved,locality:later_han/bc012,true
loc:later_han/locality/bd004/name,en-US,Jiangzhou,Later Han locality name; 江州縣; audited source cell BD4,,approved,locality:later_han/bd004,true
